Open,High,Low,Close,Volume,trend,MACD,CCI,ATR,BBANDS,EMA20,MA10,MA5,MOM6,MOM12,ROC,CMO,WILLR
21027.48609,21131.33049,20864.57331,20954.18828,234071.3322,-1,-411.9403868,-127.9309512,269.7097471,21261.91339,21967.84647,21621.59853,21261.91339,-889.3251,21758.12882,22510.84051,-80.66160356,-95.56792626
20857.28938,20976.99041,20781.93823,20816.48237,247415.0308,-1,-450.2768371,-124.2125376,264.3770638,21112.31787,21858.19274,21477.92777,21112.31787,-888.80394,21617.73419,22443.43254,-82.36057807,-98.27053143
20680.82487,20820.69805,20651.92055,20674.22917,260447.3317,-1,-486.5289912,-123.2243127,257.5485235,20963.72612,21745.43431,21333.25187,20963.72612,-890.23078,21475.55807,22368.07654,-83.93110889,-98.89135557
20489.43224,20655.94036,20433.6736,20531.32431,273072.7201,-1,-520.787004,-125.9522599,256.3347411,20816.85571,21629.80478,21188.04025,20816.85571,-885.86362,21332.06926,22285.10849,-85.34292775,-95.3676586
20306.84978,20501.37532,20171.02832,20396.78067,283548.435,-1,-552.4252588,-129.1720683,263.7605446,20674.60096,21512.37392,21043.36698,20674.60096,-868.89567,21188.38531,22195.29162,-86.54182028,-89.93101566
20150.03618,20370.40967,19838.80484,20213.96551,290328.5928,-1,-585.5011662,-134.8630007,284.7759221,20526.55641,21388.71597,20894.2349,20526.55641,-894.08893,21040.92906,22097.62872,-87.98046752,-84.63311973
20074.68751,20306.05753,19632.92721,20093.75587,291526.9587,-1,-614.3323337,-130.3031902,312.515522,20382.01111,21265.38644,20747.16449,20382.01111,-860.43241,20895.11593,21994.8006,-88.82628627,-81.6399332
20132.8238,20348.48864,19868.42277,20253.59222,285235.4044,1,-617.1694389,-97.80597,324.483404,20297.88372,21169.02508,20630.80492,20297.88372,-562.89015,20774.14142,21896.66665,-71.54092648,-73.84003927
20284.47429,20466.77072,20259.12689,20477.51525,272629.9847,1,-594.4961664,-56.93146007,316.5330537,20287.1219,21103.16701,20551.98881,20287.1219,-196.71392,20683.5627,21805.87253,-50.7244352,-62.29983915
20479.46237,20621.85885,20349.37092,20413.13276,256006.2595,-1,-575.0932464,-40.37719592,313.3869734,20290.39232,21037.44946,20482.49664,20290.39232,-118.19155,20599.89143,21713.28149,-52.50889094,-62.97706251
20646.45955,20758.86538,20298.55964,20268.05489,236281.7149,-1,-564.9109228,-35.09684586,323.881171,20301.2102,20964.17379,20413.8833,20301.2102,-128.72578,20516.75631,21616.64105,-56.34528663,-67.71785429
20711.27246,20820.58227,20393.06484,20365.62002,214720.854,1,-542.7126141,-9.879516877,340.2130431,20355.58303,20907.16866,20368.79707,20355.58303,151.65451,20454.88678,21524.46176,-47.70394231,-59.73997903
20704.35016,20829.61476,20526.67315,20578.59539,193192.627,1,-502.1465295,32.43041107,349.0545929,20420.58366,20875.87597,20359.23369,20420.58366,484.83952,20423.58737,21440.92629,-30.71932551,-43.08146527
20676.53282,20824.24726,20545.15269,20716.41106,173065.997,1,-453.6476744,62.32471197,344.0574484,20468.36282,20860.68884,20377.74236,20468.36282,462.81884,20415.24809,21363.77781,-21.02138145,-27.69077161
20674.83245,20839.46981,20540.1708,20812.8347,156742.3636,1,-402.7883075,86.30488645,340.8604171,20548.30321,20856.1313,20419.34777,20548.30321,335.31945,20426.79855,21291.91228,-14.61446707,-12.2133922
20751.08134,20914.00668,20625.79329,20917.3494,146598.8055,1,-350.0136901,119.0013801,337.0999151,20678.16211,20861.9616,20489.68616,20678.16211,504.21664,20458.96731,21225.91253,-7.94388982,0.260929948
20883.28443,21030.92713,20764.32349,21015.12581,141817.01,1,-296.8774678,142.5400998,332.0644669,20808.06327,20876.54866,20581.82315,20808.06327,747.07092,20510.49607,21165.91303,-1.96505274,-1.130280465
21031.31991,21159.62584,20903.33063,21096.1704,140592.7226,1,-245.3982098,142.8630053,326.6523771,20911.57827,20897.46502,20666.08097,20911.57827,730.55038,20584.01315,21111.77464,2.838762739,-4.156382848
21169.37578,21280.63248,21028.41863,21170.79874,142050.3747,1,-196.3156392,137.7651279,321.3353395,21002.45581,20923.4968,20735.40932,21002.45581,592.20335,20673.76672,21063.64281,7.175489615,-6.665860819
21268.65856,21372.23771,21122.01433,21249.59708,144941.1527,1,-149.337511,136.4373192,316.2559138,21089.80829,20954.55397,20819.05575,21089.80829,533.18602,20756.76713,21021.92212,11.65910942,-7.051106171
21338.07047,21441.06022,21191.72051,21330.37723,148109.0796,1,-104.3854327,131.8702107,311.476185,21172.41385,20990.34666,20925.28798,21172.41385,517.54253,20827.83896,20986.92327,16.13147588,-7.038048725
21398.36122,21502.83338,21255.01257,21409.04254,150904.7305,1,-61.70169491,124.5605414,306.9293725,21251.1972,21030.22246,21029.63023,21251.1972,491.69314,20910.83144,20958.78502,20.35982743,-7.541235875
21457.58395,21563.23283,21319.53941,21484.3829,151694.4782,1,-21.5468096,117.7722786,302.4125187,21328.8397,21073.47584,21120.20899,21328.8397,469.25709,21012.19211,20937.56485,24.29639546,-6.234806796
21525.11344,21628.89359,21393.46966,21554.45336,148858.8009,1,15.74878464,113.3933287,297.6276195,21405.57062,21119.28322,21204.01322,21405.57062,458.28296,21111.26155,20923.26528,27.86754663,-5.595604773
21598.93524,21698.94362,21474.77198,21620.63132,143073.3705,1,50.06865974,112.9482705,292.3807638,21479.77747,21167.03066,21284.79288,21479.77747,449.83258,21198.09788,20915.83587,31.16996982,-5.996904246
21671.16842,21767.93763,21556.10935,21684.73264,135714.8731,1,81.50036336,114.0266027,286.627015,21550.64855,21216.33561,21361.5312,21550.64855,435.13556,21278.79134,20915.15075,34.30728061,-6.703244259
21740.3799,21835.15741,21635.26765,21746.458,127457.4061,1,110.1215233,114.6290151,280.4314968,21618.13164,21266.82345,21434.66442,21618.13164,416.08077,21356.59329,20921.21735,37.27225274,-6.849446111
21806.34696,21901.28584,21710.96275,21806.5852,119232.1513,1,136.0870346,116.2378651,273.995182,21682.5721,21318.22934,21505.7059,21682.5721,397.54266,21430.69627,20934.19726,40.10797944,-6.957577958
21864.91249,21961.776,21778.36689,21862.08202,112026.3124,1,159.3066313,117.0093054,267.5247483,21744.09784,21370.02483,21574.83423,21744.09784,377.69912,21501.27595,20954.07745,42.68350639,-7.462220825
21912.33895,22011.74625,21833.32638,21908.9264,106444.6893,1,179.4200364,115.4253186,261.1601141,21801.75685,21421.34879,21640.76716,21801.75685,354.47304,21569.00562,20980.77318,44.83974815,-8.242582491
21953.25863,22056.24948,21879.3585,21951.71132,103735.957,1,196.5467715,112.6801789,255.1408903,21855.15259,21471.85951,21702.90057,21855.15259,331.08,21634.08167,21014.02395,46.80800613,-9.067260892
21988.34958,22096.27829,21916.05127,21991.87087,105145.8774,1,210.9289153,109.3483879,249.7898995,21904.23516,21521.3844,21761.1834,21904.23516,307.13823,21695.93782,21053.20357,48.65981437,-9.777260431
22018.49874,22131.92761,21945.02317,22029.42968,110041.4554,1,222.7893728,105.8720915,245.298081,21948.80406,21569.76966,21815.68808,21948.80406,282.97168,21754.19219,21098.37692,50.39900738,-10.14918132
22050.12329,22169.12107,21973.31024,22068.50537,117133.5877,1,232.6599928,104.0524861,241.7632774,21990.08873,21617.2683,21867.09328,21990.08873,261.92017,21809.14742,21149.61629,52.21277511,-10.29421346
22059.016,22182.20587,21977.06185,22088.51719,125924.9682,1,239.3383731,96.83527168,239.1476161,22026.00689,21662.14915,21913.88187,22026.00689,226.43517,21859.49195,21206.0075,53.15748001,-10.1045467
22026.72147,22151.21545,21939.40519,22073.6192,135704.7706,-1,240.6547759,79.01036442,237.1949478,22050.38846,21701.33677,21952.77052,22050.38846,164.6928,21902.75577,21267.99596,50.76791386,-12.58732952
21972.82929,22097.08451,21877.92862,22038.51114,145311.4397,-1,236.1429981,53.29177312,235.9064437,22059.71652,21733.44862,21981.97584,22059.71652,86.79982,21937.57909,21332.82114,45.02556912,-18.21835085
21911.62562,22036.46154,21804.89863,21993.64486,153892.9928,-1,226.3379646,18.10432453,235.7425913,22052.55955,21758.22921,22000.6818,22052.55955,1.77399,21963.32177,21390.82289,37.80228545,-26.65422348
21901.62656,22029.25394,21783.81412,21986.66143,160057.4092,-1,215.5195256,-1.209306354,236.4352505,22036.19076,21779.98466,22013.13975,22036.19076,-42.76825,21983.33872,21441.12776,36.66132882,-31.23231543
21997.29558,22130.84373,21870.51855,22061.69439,162393.3372,1,210.573013,51.53146347,238.141674,22030.8262,21806.81416,22028.41654,22030.8262,-6.81098,22004.59782,21496.07982,42.19887064,-22.03383775
22154.44804,22299.23461,22025.00218,22182.78584,161584.1629,1,213.9575644,162.2486208,240.7195852,22052.65953,21842.62099,22051.524,22052.65953,94.26865,22031.32314,21559.90418,49.82313091,-19.7950604
22321.63304,22481.42763,22200.03819,22309.22464,159060.8375,1,224.2573017,245.9882871,244.8568855,22106.80223,21887.05943,22083.25937,22106.80223,235.60544,22064.68133,21624.691,56.304278,-24.49333041
22415.6313,22589.51381,22289.11359,22371.29566,155284.8959,1,234.7227921,222.7776714,248.8242665,22182.33239,21933.17716,22117.44597,22182.33239,332.78452,22099.64669,21684.44768,59.09741522,-27.08430358
22352.69365,22549.19764,22207.08104,22299.24433,150951.6072,-1,234.4996622,135.3098079,255.4880046,22244.84897,21968.0407,22140.51987,22244.84897,305.59947,22125.26114,21737.20879,47.32494894,-36.02700654
22180.61454,22399.57973,22006.16562,22136.31783,147295.7505,-1,218.6554989,35.41249121,265.3398693,22259.77366,21984.0671,22145.29993,22259.77366,149.6564,22134.16849,21781.32489,24.83119812,-56.24874697
21970.27254,22159.63378,21703.42304,21944.69697,145190.0851,-1,188.4641855,-89.78500203,278.9735029,22212.15589,21980.31756,22132.40771,22212.15589,-116.99742,22123.85112,21815.56981,4.602677514,-72.77096905
21797.55325,21947.63398,21471.53598,21792.19015,146185.8082,-1,150.4964963,-162.4577017,293.0538242,22108.74899,21962.40067,22107.77561,22108.74899,-390.59569,22099.1572,21841.47196,-8.153866336,-71.31837847
21743.4907,21967.61193,21586.40033,21750.93932,151835.9407,-1,115.744007,-122.9160908,299.3508081,21984.67772,21942.26149,22083.50506,21984.67772,-558.28532,22072.26721,21863.29759,-11.30465421,-75.00815021
21780.90474,22062.71604,21825.2827,21796.22047,161510.212,1,90.80942475,-62.36834735,300.2383733,21884.07295,21928.35282,22064.46096,21884.07295,-575.07519,22052.07632,21884.14498,-6.96678293,-70.95787758
21858.18575,21958.04648,21817.80637,21881.04073,172608.4076,1,77.00520667,-58.30777164,290.3517759,21833.01753,21923.84691,22046.39559,21833.01753,-418.2036,22042.69265,21905.1931,0.829917459,-63.3709418
21935.7392,21817.27582,21717.84757,21970.11454,182716.8927,1,72.41798695,-69.36265604,281.2690176,21838.10104,21928.25335,22025.12846,21838.10104,-166.20329,22041.31374,21926.51768,8.382178374,-55.40353783
21968.60502,21884.92292,21780.91206,22023.00031,198808.8126,1,72.21754305,-45.60617639,274.6928364,21884.26307,21937.27687,21996.50603,21884.26307,78.30334,22038.08923,21946.98294,12.63621513,-50.67305315
21977.24122,22063.49204,21913.30277,22055.09187,221711.7164,1,73.79751865,-7.326048621,265.7997245,21945.09358,21948.49735,21964.88565,21945.09358,262.90172,22027.44807,21966.00657,15.20902438,-47.80255258
21998.47534,22211.26064,21978.76216,22096.55273,214669.798,1,77.50181294,20.8515703,263.4210642,22005.16004,21962.59786,21944.61649,22005.16004,345.61341,22009.72541,21984.07655,18.54649969,-44.09399424
22051.48189,22334.34005,22031.45993,22160.72557,186237.6194,1,84.64002718,48.69294467,266.2395681,22061.097,21981.46716,21947.05727,22061.097,364.5051,21992.1779,22002.07969,23.56157864,-38.35391262
22157.68737,22448.99276,22141.92297,22262.95761,290424.6372,1,97.42334891,89.88074769,269.1560126,22119.66562,22008.27578,21978.88333,22119.66562,381.91688,21989.15401,22021.35385,30.86439289,-29.20954166
22305.1737,22550.4776,22286.12702,22394.11208,192749.1854,1,116.7909992,135.377384,270.4677252,22193.88797,22045.02209,22039.07552,22193.88797,423.99754,22010.63686,22042.94232,38.92590218,-14.49249126
22469.01956,22639.6915,22431.41828,22534.94824,211444.814,1,141.868926,162.4712955,268.6899891,22289.85925,22091.68173,22117.47641,22289.85925,511.94793,22059.82447,22067.22109,46.18280633,-8.966550961
22641.77218,22737.10681,22579.30409,22680.49799,208620.1826,1,171.5109407,162.2401225,263.9377449,22406.6483,22147.75946,22205.90417,22406.6483,625.40612,22133.85012,22094.50162,52.46855889,-4.472987103
22813.98791,22864.14194,22729.30826,22824.60797,199824.2216,1,204.2761536,153.1990018,258.2024739,22539.42478,22212.22123,22300.26089,22539.42478,728.05524,22223.32251,22125.02434,57.73248976,-2.838848255
22974.96825,23005.01424,22871.62092,22958.82768,184618.3261,1,238.3259564,147.0667438,252.6456022,22678.59879,22283.3266,22399.1322,22678.59879,798.10211,22320.20644,22158.59489,61.95817776,-3.255752652
23119.1381,23138.14795,22999.72193,23078.33589,173213.9064,1,271.8206056,139.9223421,247.4080784,22815.44355,22359.04177,22504.66576,22815.44355,815.37828,22419.98104,22194.81039,65.28601,-4.211226079
23231.65272,23245.6357,23101.11655,23172.01187,165714.1124,1,302.4379091,130.4913101,241.6860593,22942.85628,22436.4675,22616.35776,22942.85628,777.89979,22520.13915,22232.89646,67.67315409,-4.818981674
23297.99743,23308.3634,23163.06595,23228.91415,160175.6245,1,327.5184523,118.0067204,234.8011586,23052.53951,22511.93861,22729.5939,23052.53951,693.96591,22620.63197,22271.57675,69.06475212,-4.99518763
23324.42342,23333.49019,23190.88302,23253.80187,157019.7523,1,345.4213917,105.2085612,228.2158737,23138.37829,22582.59225,22838.90153,23138.37829,573.30388,22720.52447,22310.41958,69.67954151,-5.132644758
23322.46242,23336.23124,23194.64653,23255.7238,155725.4812,1,355.6648014,92.60281112,222.0279334,23197.75752,22646.70002,22938.17815,23197.75752,431.11583,22817.12206,22349.82306,69.72957127,-5.657869787
23299.81026,23323.6289,23180.37518,23240.19324,155690.8279,-1,358.3981997,80.28136188,216.4012039,23230.12899,22703.22318,23022.78627,23230.12899,281.36556,22907.0777,22389.87913,67.32690899,-7.074783611
23266.93622,23304.88744,23156.24746,23214.76456,156265.5813,-1,354.4269423,67.6930015,211.5611165,23238.67952,22751.94141,23090.7679,23238.67952,136.42867,22986.39495,22430.58312,63.25202566,-9.309422967
23228.91652,23282.92291,23126.3618,23184.27597,156754.883,-1,344.8443667,55.83049084,207.6325446,23229.75189,22793.11613,23141.1457,23229.75189,12.2641,23052.24194,22470.50361,58.27511066,-12.7232871
23186.95105,23256.57697,23091.74204,23150.81241,156740.049,-1,330.7373426,41.52927726,204.5755721,23209.154,22827.18244,23173.76614,23209.154,-78.10174,23103.56395,22506.80754,52.77008375,-17.65718359
23151.1578,23232.89093,23060.46289,23122.7236,155329.6346,-1,313.6750416,25.72029291,202.2793198,23182.55396,22855.32922,23190.15574,23182.55396,-131.07827,23140.41608,22538.1388,48.11329283,-23.59688128
23131.02575,23218.46056,23040.13823,23107.9676,151616.0031,-1,295.5553807,6.896584369,200.5681063,23156.10883,22879.39002,23193.11891,23156.10883,-147.7562,23164.02939,22564.76357,45.60235016,-30.15661943
23123.74713,23211.52584,23028.90137,23104.36563,146067.36,-1,277.7035761,-18.43556148,199.286418,23134.02904,22900.81627,23186.35428,23134.02904,-135.82761,23176.15755,22589.19923,44.9563448,-38.20346529
23125.36648,23210.08078,23024.01212,23108.08832,139646.7628,1,260.8493731,-48.24797181,198.3422924,23118.79151,22920.55646,23174.2717,23118.79151,-106.67624,23178.63692,22616.1607,45.22682601,-49.10414388
23129.97588,23209.81315,23021.11458,23114.99424,132653.0282,1,245.2227704,-72.80178201,197.6534551,23111.62788,22939.07434,23160.39094,23111.62788,-69.28173,23173.88545,22648.78325,45.75930739,-65.7446892
23129.28103,23204.64137,23014.04467,23119.28555,125535.3722,1,230.5274708,-83.45547875,197.1494011,23110.94027,22956.23732,23146.74711,23110.94027,-31.52686,23164.74973,22687.9362,46.10989661,-67.33542307
23128.15305,23199.12403,23006.76948,23122.58532,119197.033,1,216.6501953,-75.98690683,196.8069118,23113.86381,22972.07998,23134.98632,23113.86381,-0.13828,23153.81502,22732.2827,46.39680449,-64.84695523
23134.0233,23199.56625,23005.10922,23128.35458,114298.4632,1,203.7689638,-66.16129116,196.6390631,23118.6616,22986.96328,23126.34532,23118.6616,20.38698,23143.20092,22778.19655,46.9288067,-62.77947326
23144.16029,23204.65515,23007.40292,23133.94691,111909.1428,1,191.8007892,-54.30727625,196.6828607,23123.83332,23000.96172,23121.31242,23123.83332,29.58128,23134.34706,22822.78743,47.47301181,-61.09057018
23159.19285,23215.85301,23014.55156,23138.51334,113128.9551,1,180.6025238,-37.21599215,197.0127599,23128.53714,23014.06187,23120.08251,23128.53714,30.42502,23127.99279,22864.70318,47.94242619,-58.11746389
23176.12583,23230.25798,23024.00047,23140.8357,117279.9117,1,169.9560652,-9.697413712,197.6730992,23132.84717,23026.13557,23121.89372,23132.84717,25.84146,23124.37277,22903.72722,48.19598269,-54.72436924
23186.59836,23240.3275,23029.10673,23137.59905,123059.8504,-1,159.4198071,24.42807754,198.64079,23135.84992,23036.75114,23124.85686,23135.84992,18.3135,23123.27165,22940.88051,47.1204718,-52.30982678
23208.04616,23260.0449,23042.95558,23138.36967,130065.7308,1,149.4096281,109.6349971,199.9585421,23137.85293,23046.4291,23128.25727,23137.85293,15.78435,23124.57549,22976.98977,47.21868905,-47.72781511
23253.10592,23299.14141,23074.71804,23150.21629,137675.7005,1,140.8092509,233.0796266,201.7060299,23141.10681,23056.31359,23132.47006,23141.10681,21.86171,23128.09622,23012.11189,48.79327394,-50.64925714
23306.86065,23345.5113,23113.62305,23167.07715,144830.4082,1,133.8114257,254.5739104,203.8619027,23146.81957,23066.8625,23137.67836,23146.81957,33.13024,23133.32218,23045.65694,51.03233161,-52.41864268
23359.85881,23392.02231,23153.46497,23185.83222,150853.4196,1,128.3000135,225.5851529,206.3401482,23155.81888,23078.19295,23144.33302,23155.81888,47.31888,23139.80084,23076.41943,53.46957521,-53.29106079
23364.62021,23398.57855,23157.31491,23182.29375,154233.942,-1,122.237576,163.4920435,208.8346834,23164.75782,23088.10731,23150.30387,23164.75782,41.45805,23145.40913,23102.69215,51.93310747,-54.96865537
23277.47188,23328.4001,23091.39861,23134.52544,153457.5494,-1,112.2842048,49.68026848,210.8465981,23163.98897,23092.52809,23150.92095,23163.98897,-3.07361,23146.67912,23122.67806,32.62904018,-67.10894341
23134.97483,23212.36576,22984.15228,23061.77799,149529.6388,-1,97.40317205,-103.6845169,212.0870897,23146.30131,23089.59951,23143.70406,23146.30131,-76.59168,23141.61184,23135.38739,9.757596798,-81.26911453
22977.90863,23084.33281,22866.33967,22983.85636,144036.9055,-1,78.4182651,-219.2233264,212.5089504,23109.65715,23079.52873,23128.23836,23109.65715,-166.35993,23129.57032,23140.69567,-8.452993779,-77.92031089
22876.46008,23004.04061,22793.72155,22939.38805,137853.098,-1,59.10306523,-226.696526,212.3525297,23060.36832,23066.182,23108.0936,23060.36832,-227.6891,23113.35708,23140.04768,-16.92412916,-75.91720026
22902.72595,23033.11401,22823.73859,22968.16793,132298.092,1,45.59236556,-148.7186701,212.139879,23017.54315,23056.84733,23091.15048,23017.54315,-217.66429,23099.16163,23136.37542,-9.840083254,-71.15907066
23012.70819,23132.43865,22918.88528,23041.75618,127714.9301,1,40.35777619,-61.45040016,212.2408426,22998.9893,23055.41007,23081.48914,22998.9893,-140.53757,23090.90501,23132.03356,5.864760955,-58.9928479
23143.21165,23246.53392,23026.55882,23121.45324,123858.1974,1,42.15428472,15.84556194,212.7932896,23010.92435,23061.6999,23078.61283,23010.92435,-13.0722,23089.55952,23128.45153,19.31909083,-45.81666576
23235.44703,23325.54808,23099.13508,23172.99763,122678.6184,1,47.19321814,61.85568774,213.766126,23048.75261,23072.29968,23079.20488,23048.75261,111.21964,23092.44519,23125.75806,26.62358456,-37.29491764
23223.49196,23312.733,23082.51876,23156.90404,125529.517,-1,49.31946685,46.76230293,214.9409913,23092.2558,23080.35724,23076.31206,23092.2558,173.04768,23093.0025,23122.46407,22.88276698,-39.95564406
23135.84259,23233.32824,23001.20019,23091.90895,131884.2357,-1,45.23849251,-5.598468297,216.1686384,23117.00401,23081.4574,23067.27358,23117.00401,152.5209,23086.73848,23117.52126,8.891466773,-50.701174
23028.76144,23137.94319,22904.12188,23015.91191,141453.3156,-1,35.46316763,-60.52034755,217.4295435,23111.83515,23075.21498,23055.41223,23111.83515,47.74398,23072.57846,23110.89283,-4.762968817,-63.26563799
22920.57869,23037.70416,22802.29238,22933.51252,150125.8045,-1,20.82712794,-106.5301902,218.713989,23074.24701,23061.7195,23042.58568,23074.24701,-108.24366,23051.84669,23102.53405,-16.92637158,-76.88859185
22837.48286,22951.78681,22714.41646,22856.01799,154326.0299,-1,2.940899254,-134.7883419,220.0465862,23010.85108,23042.12888,23029.80184,23010.85108,-265.43525,23028.63773,23092.70757,-26.44148419,-79.30292659
22788.80226,22893.16663,22654.06581,22798.1371,155926.0087,-1,-15.72332127,-147.5324168,221.4076029,22939.09769,23018.89157,23015.67675,22939.09769,-374.86053,23006.66766,23081.88802,-32.64672062,-78.63503426
22765.91609,22858.06575,22618.77814,22761.75031,156383.174,-1,-33.06975284,-140.2489387,222.6847462,22873.06597,22994.40193,22995.03499,22873.06597,-395.15373,22988.15882,23070.34745,-36.28550917,-79.77104544
22801.06462,22887.40322,22648.36509,22787.18116,162581.133,1,-44.25472682,-105.2975425,223.8528451,22827.31982,22974.66662,22969.57748,22827.31982,-304.72779,22975.47491,23059.77463,-30.96026608,-76.1728661
22922.65537,23017.89802,22778.72337,22911.18701,180876.6078,1,-42.62135115,-32.30962965,224.9472597,22822.85471,22968.62094,22948.55086,22822.85471,-104.7249,22970.7265,23053.21125,-8.663604393,-58.62743257
23103.34214,23216.24817,22977.74604,23102.129,205363.797,1,-25.62408781,60.81178541,230.6696812,22872.07692,22981.33599,22941.464,22872.07692,168.61648,22975.75757,23052.78241,15.26026192,-31.61128783
23311.80581,23443.76914,23207.37874,23321.89619,229497.0123,1,5.51615462,140.8640647,238.5961425,22976.82873,23013.7703,22957.96321,22976.82873,465.8782,22992.46115,23059.5361,33.42747743,-14.77263994
23499.22211,23640.4627,23410.9399,23514.66004,242122.9299,1,45.22809151,174.4756628,244.3083116,23127.41068,23061.47408,23000.23832,23127.41068,716.52294,23020.93302,23072.60526,44.63874242,-12.31325841
23614.04592,23743.51869,23528.65748,23621.70521,232166.0793,1,84.36522837,168.4575469,243.2047644,23294.31549,23114.82943,23060.81765,23294.31549,859.9549,23059.66645,23089.05028,49.70418739,-10.83036261
23671.75058,23775.50195,23579.95653,23663.31905,206448.5093,1,117.3864228,147.1098025,239.8005255,23444.7419,23167.06653,23133.79831,23444.7419,876.13789,23107.28396,23106.69602,51.55974102,-9.698330667
23701.5125,23775.80745,23600.50874,23675.80236,174759.8061,1,142.9158116,119.2469965,235.1932529,23559.47657,23215.51757,23215.77674,23559.47657,764.61535,23162.27483,23124.60565,52.13027207,-8.643263324
23727.92383,23779.57839,23620.171,23690.08773,147902.2372,1,162.4283729,98.71654462,229.779977,23633.11488,23260.71472,23304.97181,23633.11488,587.95873,23225.32276,23142.91405,52.81516346,-7.709393584
23779.28173,23826.4026,23673.07081,23741.29163,137424.6724,1,179.9495982,90.98954996,224.3193922,23678.4412,23306.48395,23402.92594,23678.4412,419.39544,23299.09557,23163.03714,55.28468744,-7.047801102
23843.41755,23899.74787,23744.74009,23814.34169,139273.1732,1,197.4537014,90.16734766,219.6148814,23716.96849,23354.85136,23505.64199,23716.96849,299.68165,23383.77928,23185.56954,58.61266562,-6.667306651
23897.94796,23968.93134,23808.00408,23881.06869,145776.5194,1,214.2405093,89.92250961,215.4229084,23760.51842,23404.96729,23602.63016,23760.51842,259.36348,23477.05581,23209.93128,61.43605853,-6.507605952
23930.23474,24015.96712,23848.00913,23926.01403,151444.0902,1,228.5364628,89.50078994,212.0325571,23810.56075,23454.59079,23685.01866,23810.56075,262.69498,23571.95855,23235.22918,63.25440605,-6.438147687
23926.91658,24021.26655,23848.92767,23932.41272,149955.5968,1,237.6430288,86.56139627,209.1972944,23859.02575,23500.09764,23746.07031,23859.02575,256.61036,23657.0607,23260.1152,63.51813849,-6.471974325
23893.4173,23991.27345,23815.55222,23904.78961,143596.3684,-1,239.8660672,78.65550046,206.806147,23891.72535,23538.63973,23785.08327,23891.72535,214.70188,23723.94908,23284.19839,58.23811842,-9.374075837
23841.3337,23941.09565,23759.88925,23855.41881,137130.0894,-1,234.935836,60.60607,204.9775936,23899.94077,23568.80917,23808.45463,23899.94077,114.12718,23768.4093,23308.22817,48.97885288,-15.89309826
23778.17306,23878.61603,23689.3069,23790.30708,132411.5155,-1,223.2016898,22.24359579,203.8584177,23881.78845,23589.90421,23821.15343,23881.78845,-24.03461,23791.37988,23332.51247,37.54763968,-28.37731038
23712.02665,23812.62442,23611.79398,23716.17656,131608.2312,-1,205.5511156,-36.44951666,203.6421335,23839.82096,23601.93015,23825.19085,23839.82096,-164.89213,23799.2525,23356.92315,25.7200876,-49.9879843
23643.24072,23743.33268,23527.95239,23634.50258,134001.9074,-1,182.864552,-100.0924487,204.4805733,23780.23893,23605.03228,23819.63234,23780.23893,-291.51145,23796.85112,23380.09363,14.08081845,-78.40114908
23570.47703,23668.5696,23437.64171,23545.6869,137454.2243,-1,155.9212408,-146.5077406,206.3696673,23708.41839,23599.38034,23800.07187,23708.41839,-386.72582,23786.00817,23399.34426,2.921961737,-81.48721874
23492.51632,23587.61551,23339.40169,23449.70354,141743.0318,-1,125.3781365,-171.1004568,209.3585354,23627.27533,23585.12541,23763.60805,23627.27533,-455.08607,23765.97615,23412.94251,-7.597244762,-83.8235028
23407.93527,23499.7258,23231.27242,23346.75257,146699.6692,-1,91.80693024,-176.8129246,213.5795957,23538.56443,23562.42323,23710.17644,23538.56443,-508.66624,23733.0979,23420.45249,-17.35421162,-85.38215088
23323.26566,23411.24658,23124.07136,23244.80909,151166.9218,-1,56.32622687,-165.3655064,218.836426,23444.29094,23532.17427,23642.05595,23444.29094,-545.49799,23685.63685,23422.8462,-25.71841814,-86.54275777
23246.06812,23329.52668,23029.83662,23152.3009,154254.9121,-1,20.50648997,-149.3375732,224.6116856,23347.8506,23495.99585,23564.04476,23347.8506,-563.87566,23624.9062,23422.69276,-32.40387699,-87.64771203
23182.56332,23260.95897,22956.12549,23077.71991,155535.511,-1,-13.74057934,-135.5237405,230.3418138,23254.2572,23456.16005,23481.33779,23254.2572,-556.78267,23554.21502,23422.2198,-37.30311653,-88.5841956
23138.99895,23211.83639,22912.10704,23029.4333,154118.5659,-1,-44.26766431,-122.3724791,235.2980663,23170.20315,23415.51941,23398.73924,23170.20315,-516.2536,23478.96674,23422.67051,-40.31907719,-89.42205707
23113.47778,23180.56839,22893.86848,23004.72294,150657.0273,-1,-69.65161812,-108.504938,238.9696266,23101.79723,23376.39593,23320.18083,23101.79723,-444.9806,23403.96118,23425.04419,-41.86038337,-90.16722993
23100.52743,23162.36975,22890.25978,22996.72799,146828.5405,-1,-89.38335438,-96.16600679,241.336794,23052.18101,23340.23708,23248.23597,23052.18101,-350.02458,23332.40361,23429.73452,-42.37889244,-90.32998291
23098.71297,23155.4599,22907.91819,23002.52403,140443.9081,1,-103.361716,-84.30884392,241.7800023,23022.22563,23308.07393,23185.03812,23022.22563,-242.28506,23266.75503,23436.54742,-41.39439027,-89.31667131
23105.85468,23157.30331,22949.87449,23018.02888,130143.1096,1,-111.8986584,-70.37829644,239.3263464,23010.28743,23280.45059,23132.27231,23010.28743,-134.27202,23208.57605,23445.09004,-38.63280813,-87.07256619
