Open,High,Low,Close,Volume,trend
19750.50676,19882.07748,19678.90208,19807.96396,207002.5643,1
19901.52528,20032.95937,19830.57048,19955.81287,201372.6402,1
20075.80863,20199.12133,19999.1236,20118.58015,193320.3748,1
20271.85219,20372.93174,20176.37144,20289.03421,184267.6905,1
20468.74169,20541.3784,20348.66803,20454.40862,174731.1117,1
20651.50565,20694.81986,20505.95239,20605.16829,164777.7204,1
20779.70421,20816.32699,20630.50118,20724.78553,155480.9034,1
20815.00521,20889.37214,20704.96611,20797.09936,147814.4651,1
20782.16336,20920.96355,20736.66187,20829.02359,141769.2092,1
20715.51414,20924.82345,20740.03903,20834.10188,137283.7359,1
20656.90931,20909.35252,20723.62428,20820.48131,133821.2064,-1
20651.60187,20885.83658,20698.94729,20799.13117,130691.1369,-1
20687.66199,20861.26343,20673.71932,20777.05351,128465.2948,-1
20739.93084,20838.65967,20651.49815,20757.3511,127871.8837,-1
20790.99339,20829.4698,20644.57228,20751.42685,129302.9605,-1
20820.52281,20844.49254,20664.61718,20770.04999,133195.094,1
20837.45679,20881.21152,20708.43222,20810.52777,139079.9611,1
20858.37322,20934.28633,20769.42236,20867.28203,146054.7838,1
20892.14646,20998.061,20841.51648,20934.55151,153922.821,1
20948.02944,21065.20506,20916.79659,21004.88417,162398.7476,1
21020.843,21134.96322,20993.42813,21077.36564,170589.2149,1
21100.85556,21208.52023,21071.82843,21153.07185,177745.2117,1
21181.95165,21283.72396,21148.46026,21229.59847,182787.5837,1
21257.45928,21358.62358,21220.01532,21304.77724,184639.6914,1
21327.46828,21431.60684,21285.68838,21377.07134,183714.5997,1
21394.53546,21501.10046,21345.35415,21445.00648,180898.1218,1
21458.77437,21566.28811,21399.02591,21508.01696,176607.9032,1
21520.40446,21626.33852,21446.97215,21565.56811,171437.7974,1
21578.47803,21681.25206,21490.05183,21617.52307,165940.7472,1
21631.47864,21731.47687,21529.17034,21664.15794,160431.9027,1
21677.64212,21775.40201,21564.0577,21703.80038,155736.0589,1
21715.67881,21811.93488,21594.88037,21735.25419,152669.0225,1
21745.23337,21841.25049,21621.43583,21759.00978,150954.7567,1
21765.33206,21861.98623,21641.64368,21774.19853,150033.9418,1
21778.24902,21877.29896,21657.89881,21784.02318,149584.2238,1
21786.52116,21891.17703,21673.22049,21792.60055,149148.3879,1
21786.24847,21896.67149,21680.61276,21793.3835,148500.338,1
21773.57322,21886.40857,21672.93171,21779.2786,147623.1128,-1
21745.11937,21857.68463,21647.20094,21748.41525,146067.3669,-1
21697.19765,21805.6409,21598.31088,21696.60821,143410.7281,-1
21635.00293,21736.86757,21532.68372,21630.06202,139942.4622,-1
21567.45413,21664.92696,21463.61396,21561.80314,136082.4998,-1
21497.28406,21582.49495,21383.6682,21483.1569,132221.0225,-1
21428.18041,21485.98644,21289.2796,21389.31712,128846.8368,-1
21368.40012,21392.88108,21197.50046,21297.9039,126028.3018,-1
21324.33649,21315.82962,21120.47016,21221.66201,123666.6505,-1
21306.3843,21292.42839,21095.96224,21199.83598,122033.638,-1
21324.66207,21358.01905,21159.39724,21269.24423,121340.591,1
21374.16118,21486.78936,21284.87625,21402.54481,121534.4538,1
21445.54167,21645.16865,21439.13244,21564.71902,122620.7219,1
21532.99685,21788.45169,21576.54018,21707.80902,124267.182,1
21628.78881,21869.35034,21649.04796,21781.41637,126079.7371,1
21728.19135,21904.70025,21675.06931,21804.95946,128413.3588,1
21829.14515,21924.79534,21686.56424,21812.08812,131686.7243,1
21923.47113,21954.31,21710.62778,21831.59016,136119.7383,1
22003.51069,22021.12562,21777.58331,21895.65136,141984.138,1
22070.64753,22113.40066,21874.60896,21990.90881,148898.1798,1
22127.65612,22208.61141,21977.43952,22092.01176,156116.8256,1
22178.69577,22294.52038,22072.35865,22184.48836,163572.2986,1
22229.1959,22357.83622,22144.28933,22252.4391,171150.3811,1
22277.27107,22401.45554,22196.30946,22299.54691,177945.3185,1
22319.46368,22434.21078,22237.99872,22336.35099,183152.4221,1
22355.76804,22460.29107,22273.32233,22367.54864,185824.69,1
22385.76544,22484.28718,22306.77955,22398.38614,184994.1187,1
22411.09993,22506.58847,22338.36919,22428.72019,181193.2812,1
22435.30993,22526.97143,22367.11858,22457.19028,175549.2599,1
22457.7416,22544.05738,22391.84516,22482.31087,168405.5304,1
22477.80625,22556.59823,22411.52743,22502.69683,160263.2282,1
22500.52682,22571.02728,22431.66389,22524.01116,152197.2801,1
22530.67096,22594.1804,22458.22701,22552.48342,145063.7775,1
22573.53001,22632.78712,22496.9681,22593.98368,140112.6137,1
22634.55669,22693.71518,22553.75731,22654.51589,138618.5439,1
22710.66041,22773.191,22625.60914,22730.79382,140064.1653,1
22795.50936,22863.38199,22706.10618,22815.94825,143269.0396,1
22886.98685,22961.59887,22793.17234,22907.72261,147903.0093,1
22982.06571,23064.01808,22883.80521,23002.86744,153443.2958,1
23075.35724,23164.37616,22972.78369,23095.91545,158819.437,1
23162.78867,23258.09602,23056.24574,23182.90641,163237.9205,1
23237.64393,23337.16372,23127.63942,23256.76267,165411.563,1
23293.18245,23393.56839,23180.35244,23310.37699,164018.3247,1
23332.01075,23430.432,23217.02661,23346.67427,159782.7496,1
23359.79842,23454.37579,23243.34633,23371.6394,154164.2075,1
23378.84247,23468.3603,23261.49093,23387.90795,147622.794,1
23392.48642,23476.62253,23274.67506,23399.31998,140840.7985,1
23404.82577,23483.5714,23287.0637,23409.51573,135070.5104,1
23418.48113,23491.79866,23301.29933,23420.28178,131197.6444,1
23438.91008,23507.48713,23322.96262,23437.34908,130793.3357,1
23471.45316,23536.64615,23357.54012,23466.27943,135426.0365,1
23513.50171,23576.42452,23402.02889,23503.84792,144149.5365,1
23559.7035,23621.16667,23450.61821,23544.75191,155203.9444,1
23607.08269,23667.38954,23500.12513,23585.16697,167764.6701,1
23652.16339,23710.94084,23546.69348,23620.12926,180713.283,1
23690.11446,23747.37677,23585.58217,23647.82412,192779.394,1
23717.36926,23773.74878,23613.55186,23668.31411,203151.4204,1
23730.88626,23786.90449,23626.68016,23677.53012,210092.3533,1
23726.27906,23782.52753,23620.05878,23671.93078,211919.913,-1
23706.003,23762.9499,23596.43064,23652.96677,209366.6918,-1
23676.01438,23733.57908,23561.679,23622.35378,203838.0644,-1
23629.47425,23688.50265,23511.47523,23583.9589,196235.8391,-1
23563.13425,23625.26416,23444.73659,23542.50005,187762.8527,-1
23484.49783,23550.09068,23367.23188,23495.88836,179172.6646,-1
23397.31263,23465.57832,23281.12752,23440.97223,170807.403,-1
23328.75876,23396.67554,23209.00638,23377.36155,163853.9688,-1
23303.47226,23365.8365,23171.24751,23304.12107,159443.6167,-1
23303.46995,23356.79255,23153.28346,23223.96324,157313.8302,-1
23309.59061,23352.92169,23140.35276,23142.29459,156880.0556,-1
23282.17368,23316.991,23099.60217,23058.72711,157639.1899,-1
23181.66039,23211.93129,22997.7649,22973.01833,158907.6733,-1
23035.82206,23065.65512,22860.50028,22892.71728,160522.0406,-1
22882.45596,22915.29114,22721.9405,22824.83681,162542.7561,-1
22764.67615,22803.02679,22617.25229,22776.96759,164607.5423,-1
22726.98853,22772.57001,22584.11068,22756.97572,166368.4722,-1
22751.77686,22806.10244,22606.65982,22760.08883,167872.794,1
22806.35477,22870.34619,22653.82253,22776.39537,169250.0331,1
22861.50963,22938.00472,22709.11263,22803.19045,170592.7018,1
22886.69088,22979.87455,22752.74954,22836.4661,172043.708,1
22885.31354,22996.73974,22779.39682,22866.72333,173665.5013,1
22868.08034,22997.07864,22792.01918,22886.41517,175443.4559,1
22852.1704,22991.98613,22782.9052,22884.38011,177469.9734,-1
22853.69193,22991.85908,22744.88329,22849.30621,179844.885,-1
22858.00878,22985.94978,22682.10889,22786.37487,182393.845,-1
22850.84234,22964.87469,22602.29817,22706.63298,184840.03,-1
22800.45314,22904.23731,22508.81589,22613.91172,187100.6539,-1
22676.57954,22781.40929,22407.0151,22513.89194,189059.7978,-1
22509.57593,22622.94805,22306.48352,22415.84218,190450.4513,-1
22337.37283,22460.91095,22214.46135,22326.37158,191083.6402,-1
22203.44725,22333.24775,22143.61515,22257.22864,190614.4296,-1
22153.74898,22279.88274,22106.68175,22220.30935,188709.5933,-1
22169.77314,22284.97426,22097.11716,22209.93462,185630.7711,-1
22215.5664,22317.48766,22102.78383,22214.65983,181801.0911,1
22270.73715,22359.98865,22118.25339,22230.14761,177494.3646,1
22310.44195,22391.02907,22135.44254,22250.0428,173067.0046,1
22330.44049,22406.02108,22148.28656,22265.96562,168721.2281,1
22337.06481,22409.5398,22154.65349,22272.78796,164528.9562,1
22321.6326,22392.91076,22141.61149,22258.88857,160887.0331,-1
22276.58864,22348.38313,22098.12501,22212.8817,158153.2731,-1
22207.73995,22281.64319,22030.35871,22141.80323,156233.9408,-1
22123.6456,22201.42258,21947.0307,22057.93592,155011.7226,-1
22031.76613,22114.63597,21864.97907,21968.64227,154190.4168,-1
21941.97317,22030.44564,21800.91825,21883.50196,153396.7589,-1
21861.4078,21956.00336,21753.76126,21809.60612,152887.5613,-1
21794.1991,21895.53556,21721.32989,21750.54103,153021.4366,-1
21751.30415,21859.64521,21690.4143,21717.00296,153872.6037,-1
21742.84466,21858.21777,21648.78038,21718.97833,155568.7019,1
21765.81571,21887.92607,21611.39184,21752.93642,157919.3373,1
21814.42323,21942.34774,21593.32484,21812.29381,160461.9306,1
21882.28887,22015.4383,21622.46134,21890.69458,163320.7393,1
21961.18349,22099.33372,21725.31425,21979.90529,166610.5242,1
22050.51327,22192.20423,21881.36843,22078.06225,169575.1203,1
22151.75744,22294.32716,22062.73927,22185.4646,171489.8055,1
22261.81735,22401.40562,22236.10449,22297.6662,171628.9526,1
22377.95386,22509.44052,22366.17033,22410.56933,169214.3972,1
22497.49127,22616.79632,22462.38263,22522.33173,164754.635,1
22616.61763,22721.61533,22544.07592,22630.76109,159316.8274,1
22734.8644,22824.01407,22625.97039,22736.03464,153079.6334,1
22851.89135,22924.49286,22725.17745,22838.72157,146352.6488,1
22962.54007,23019.6166,22832.30575,22934.90895,140232.8462,1
23061.72309,23105.5893,22931.10267,23020.36587,135598.6847,1
23143.89557,23179.10103,23012.7393,23091.28671,133752.2071,1
23203.51657,23236.81694,23067.61727,23143.85254,136023.5667,1
23241.7652,23278.84333,23098.16179,23178.59971,141390.2485,1
23261.96797,23306.49945,23111.39809,23197.61058,149167.9969,1
23265.29604,23319.82035,23108.93385,23201.33893,160287.4023,1
23253.87427,23319.37811,23093.16008,23190.86387,166673.1497,-1
23229.16265,23305.63222,23065.39844,23167.26799,165313.4963,-1
23191.46874,23278.51487,23025.46101,23130.99897,188052.1309,-1
23144.51888,23239.94723,22976.40846,23084.65939,224040.051,-1
23092.00587,23191.92307,22921.32129,23030.86553,130697.0202,-1
23032.43064,23133.58923,22859.36975,22968.80053,212633.7985,-1
22963.92573,23064.08082,22789.13098,22897.34182,184250.2833,-1
22884.16694,22982.24795,22709.05277,22815.11075,172213.6724,-1
22790.07836,22886.53809,22617.38765,22720.32228,164712.2318,-1
22684.38316,22779.3229,22514.63365,22614.75352,163591.8835,-1
22571.53394,22664.16355,22402.49629,22501.21793,160214.9276,-1
22451.75399,22541.69418,22282.36231,22380.34256,156866.786,-1
22325.95527,22413.08514,22154.64707,22253.19004,157533.6261,-1
22195.93877,22280.16355,22022.1195,22120.9881,161122.3123,-1
22061.02642,22142.8781,21887.16866,21983.44056,166812.7818,-1
21926.24461,22005.50344,21745.2514,21843.51338,173757.7613,-1
21797.79018,21873.20423,21596.31884,21705.28631,180753.558,-1
21667.69627,21740.28444,21437.97871,21564.45995,188351.8364,-1
21527.10287,21600.3543,21265.15597,21417.18793,197360.8325,-1
21374.67508,21452.82892,21104.15381,21265.67634,207957.3968,-1
21205.53869,21294.36875,20972.18563,21108.05444,220445.6841,-1
21027.48609,21131.33049,20864.57331,20954.18828,234071.3322,-1
20857.28938,20976.99041,20781.93823,20816.48237,247415.0308,-1
20680.82487,20820.69805,20651.92055,20674.22917,260447.3317,-1
20489.43224,20655.94036,20433.6736,20531.32431,273072.7201,-1
20306.84978,20501.37532,20171.02832,20396.78067,283548.435,-1
20150.03618,20370.40967,19838.80484,20213.96551,290328.5928,-1
20074.68751,20306.05753,19632.92721,20093.75587,291526.9587,-1
20132.8238,20348.48864,19868.42277,20253.59222,285235.4044,1
20284.47429,20466.77072,20259.12689,20477.51525,272629.9847,1
20479.46237,20621.85885,20349.37092,20413.13276,256006.2595,-1
20646.45955,20758.86538,20298.55964,20268.05489,236281.7149,-1
20711.27246,20820.58227,20393.06484,20365.62002,214720.854,1
20704.35016,20829.61476,20526.67315,20578.59539,193192.627,1
20676.53282,20824.24726,20545.15269,20716.41106,173065.997,1
20674.83245,20839.46981,20540.1708,20812.8347,156742.3636,1
20751.08134,20914.00668,20625.79329,20917.3494,146598.8055,1
20883.28443,21030.92713,20764.32349,21015.12581,141817.01,1
21031.31991,21159.62584,20903.33063,21096.1704,140592.7226,1
21169.37578,21280.63248,21028.41863,21170.79874,142050.3747,1
21268.65856,21372.23771,21122.01433,21249.59708,144941.1527,1
21338.07047,21441.06022,21191.72051,21330.37723,148109.0796,1
21398.36122,21502.83338,21255.01257,21409.04254,150904.7305,1
21457.58395,21563.23283,21319.53941,21484.3829,151694.4782,1
21525.11344,21628.89359,21393.46966,21554.45336,148858.8009,1
21598.93524,21698.94362,21474.77198,21620.63132,143073.3705,1
21671.16842,21767.93763,21556.10935,21684.73264,135714.8731,1
21740.3799,21835.15741,21635.26765,21746.458,127457.4061,1
21806.34696,21901.28584,21710.96275,21806.5852,119232.1513,1
21864.91249,21961.776,21778.36689,21862.08202,112026.3124,1
21912.33895,22011.74625,21833.32638,21908.9264,106444.6893,1
21953.25863,22056.24948,21879.3585,21951.71132,103735.957,1
21988.34958,22096.27829,21916.05127,21991.87087,105145.8774,1
22018.49874,22131.92761,21945.02317,22029.42968,110041.4554,1
22050.12329,22169.12107,21973.31024,22068.50537,117133.5877,1
22059.016,22182.20587,21977.06185,22088.51719,125924.9682,1
22026.72147,22151.21545,21939.40519,22073.6192,135704.7706,-1
21972.82929,22097.08451,21877.92862,22038.51114,145311.4397,-1
21911.62562,22036.46154,21804.89863,21993.64486,153892.9928,-1
21901.62656,22029.25394,21783.81412,21986.66143,160057.4092,-1
21997.29558,22130.84373,21870.51855,22061.69439,162393.3372,1
22154.44804,22299.23461,22025.00218,22182.78584,161584.1629,1
22321.63304,22481.42763,22200.03819,22309.22464,159060.8375,1
22415.6313,22589.51381,22289.11359,22371.29566,155284.8959,1
22352.69365,22549.19764,22207.08104,22299.24433,150951.6072,-1
22180.61454,22399.57973,22006.16562,22136.31783,147295.7505,-1
21970.27254,22159.63378,21703.42304,21944.69697,145190.0851,-1
21797.55325,21947.63398,21471.53598,21792.19015,146185.8082,-1
21743.4907,21967.61193,21586.40033,21750.93932,151835.9407,-1
21780.90474,22062.71604,21825.2827,21796.22047,161510.212,1
21858.18575,21958.04648,21817.80637,21881.04073,172608.4076,1
21935.7392,21817.27582,21717.84757,21970.11454,182716.8927,1
21968.60502,21884.92292,21780.91206,22023.00031,198808.8126,1
21977.24122,22063.49204,21913.30277,22055.09187,221711.7164,1
21998.47534,22211.26064,21978.76216,22096.55273,214669.798,1
22051.48189,22334.34005,22031.45993,22160.72557,186237.6194,1
22157.68737,22448.99276,22141.92297,22262.95761,290424.6372,1
22305.1737,22550.4776,22286.12702,22394.11208,192749.1854,1
22469.01956,22639.6915,22431.41828,22534.94824,211444.814,1
22641.77218,22737.10681,22579.30409,22680.49799,208620.1826,1
22813.98791,22864.14194,22729.30826,22824.60797,199824.2216,1
22974.96825,23005.01424,22871.62092,22958.82768,184618.3261,1
23119.1381,23138.14795,22999.72193,23078.33589,173213.9064,1
23231.65272,23245.6357,23101.11655,23172.01187,165714.1124,1
23297.99743,23308.3634,23163.06595,23228.91415,160175.6245,1
23324.42342,23333.49019,23190.88302,23253.80187,157019.7523,1
23322.46242,23336.23124,23194.64653,23255.7238,155725.4812,1
23299.81026,23323.6289,23180.37518,23240.19324,155690.8279,-1
23266.93622,23304.88744,23156.24746,23214.76456,156265.5813,-1
23228.91652,23282.92291,23126.3618,23184.27597,156754.883,-1
23186.95105,23256.57697,23091.74204,23150.81241,156740.049,-1
23151.1578,23232.89093,23060.46289,23122.7236,155329.6346,-1
23131.02575,23218.46056,23040.13823,23107.9676,151616.0031,-1
23123.74713,23211.52584,23028.90137,23104.36563,146067.36,-1
23125.36648,23210.08078,23024.01212,23108.08832,139646.7628,1
23129.97588,23209.81315,23021.11458,23114.99424,132653.0282,1
23129.28103,23204.64137,23014.04467,23119.28555,125535.3722,1
23128.15305,23199.12403,23006.76948,23122.58532,119197.033,1
23134.0233,23199.56625,23005.10922,23128.35458,114298.4632,1
23144.16029,23204.65515,23007.40292,23133.94691,111909.1428,1
23159.19285,23215.85301,23014.55156,23138.51334,113128.9551,1
23176.12583,23230.25798,23024.00047,23140.8357,117279.9117,1
23186.59836,23240.3275,23029.10673,23137.59905,123059.8504,-1
23208.04616,23260.0449,23042.95558,23138.36967,130065.7308,1
23253.10592,23299.14141,23074.71804,23150.21629,137675.7005,1
23306.86065,23345.5113,23113.62305,23167.07715,144830.4082,1
23359.85881,23392.02231,23153.46497,23185.83222,150853.4196,1
23364.62021,23398.57855,23157.31491,23182.29375,154233.942,-1
23277.47188,23328.4001,23091.39861,23134.52544,153457.5494,-1
23134.97483,23212.36576,22984.15228,23061.77799,149529.6388,-1
22977.90863,23084.33281,22866.33967,22983.85636,144036.9055,-1
22876.46008,23004.04061,22793.72155,22939.38805,137853.098,-1
22902.72595,23033.11401,22823.73859,22968.16793,132298.092,1
23012.70819,23132.43865,22918.88528,23041.75618,127714.9301,1
23143.21165,23246.53392,23026.55882,23121.45324,123858.1974,1
23235.44703,23325.54808,23099.13508,23172.99763,122678.6184,1
23223.49196,23312.733,23082.51876,23156.90404,125529.517,-1
23135.84259,23233.32824,23001.20019,23091.90895,131884.2357,-1
23028.76144,23137.94319,22904.12188,23015.91191,141453.3156,-1
22920.57869,23037.70416,22802.29238,22933.51252,150125.8045,-1
22837.48286,22951.78681,22714.41646,22856.01799,154326.0299,-1
22788.80226,22893.16663,22654.06581,22798.1371,155926.0087,-1
22765.91609,22858.06575,22618.77814,22761.75031,156383.174,-1
22801.06462,22887.40322,22648.36509,22787.18116,162581.133,1
22922.65537,23017.89802,22778.72337,22911.18701,180876.6078,1
23103.34214,23216.24817,22977.74604,23102.129,205363.797,1
23311.80581,23443.76914,23207.37874,23321.89619,229497.0123,1
23499.22211,23640.4627,23410.9399,23514.66004,242122.9299,1
23614.04592,23743.51869,23528.65748,23621.70521,232166.0793,1
23671.75058,23775.50195,23579.95653,23663.31905,206448.5093,1
23701.5125,23775.80745,23600.50874,23675.80236,174759.8061,1
23727.92383,23779.57839,23620.171,23690.08773,147902.2372,1
23779.28173,23826.4026,23673.07081,23741.29163,137424.6724,1
23843.41755,23899.74787,23744.74009,23814.34169,139273.1732,1
23897.94796,23968.93134,23808.00408,23881.06869,145776.5194,1
23930.23474,24015.96712,23848.00913,23926.01403,151444.0902,1
23926.91658,24021.26655,23848.92767,23932.41272,149955.5968,1
23893.4173,23991.27345,23815.55222,23904.78961,143596.3684,-1
23841.3337,23941.09565,23759.88925,23855.41881,137130.0894,-1
23778.17306,23878.61603,23689.3069,23790.30708,132411.5155,-1
23712.02665,23812.62442,23611.79398,23716.17656,131608.2312,-1
23643.24072,23743.33268,23527.95239,23634.50258,134001.9074,-1
23570.47703,23668.5696,23437.64171,23545.6869,137454.2243,-1
23492.51632,23587.61551,23339.40169,23449.70354,141743.0318,-1
23407.93527,23499.7258,23231.27242,23346.75257,146699.6692,-1
23323.26566,23411.24658,23124.07136,23244.80909,151166.9218,-1
23246.06812,23329.52668,23029.83662,23152.3009,154254.9121,-1
23182.56332,23260.95897,22956.12549,23077.71991,155535.511,-1
23138.99895,23211.83639,22912.10704,23029.4333,154118.5659,-1
23113.47778,23180.56839,22893.86848,23004.72294,150657.0273,-1
23100.52743,23162.36975,22890.25978,22996.72799,146828.5405,-1
23098.71297,23155.4599,22907.91819,23002.52403,140443.9081,1
23105.85468,23157.30331,22949.87449,23018.02888,130143.1096,1
23116.51639,23163.83114,23001.77372,23037.89123,118518.8011,1
23125.93048,23171.55513,23053.0021,23057.98396,107252.2633,1
23128.58519,23176.25594,23072.24132,23072.12399,103716.7692,1
23118.53521,23173.46923,23029.70437,23073.88638,114738.3799,1
23096.77587,23162.86448,22944.97849,23063.8653,134960.2558,-1
23067.91365,23147.04265,22844.68128,23045.79651,158089.3131,-1
23030.74563,23124.83309,22763.75555,23019.1267,173942.2586,-1
22984.58199,23094.33751,22737.6464,22983.88544,172118.0021,-1
22936.72333,23062.62606,22754.79125,22945.59725,158215.5643,-1
22893.91667,23036.18822,22792.8784,22909.24724,140635.9156,-1
22862.76529,23014.48023,22824.67057,22879.65624,127875.998,-1
22850.85607,23001.64,22824.10391,22862.50597,129118.344,-1
22852.81464,22989.06946,22795.17213,22853.92837,140753.7378,-1
22856.82621,22963.77443,22747.26876,22844.8848,156017.1056,-1
22863.25697,22951.35349,22713.38926,22836.5101,170473.1145,-1
22871.35876,22952.30141,22710.26894,22829.22992,179047.9264,-1
22866.80653,22952.63747,22718.28691,22810.84487,182918.2429,-1
22837.66587,23005.42473,22759.67465,22770.76202,185269.6472,-1
22768.0496,22993.36902,22741.33686,22696.27639,186964.1582,-1
22641.59544,22688.93081,22490.44251,22574.16261,189125.5076,-1
22471.38483,22320.02598,22174.98655,22415.43049,191390.0171,-1
22281.22385,22260.37463,22073.56651,22240.85362,192643.9567,-1
22080.10456,22298.19891,22037.81179,22057.31114,192950.8592,-1
21880.20982,22103.26069,21835.34859,21873.80048,192435.2521,-1
21701.13614,21820.92957,21577.4316,21710.1637,190944.4016,-1
21557.02247,21659.54993,21418.27899,21581.87065,188462.1142,-1
21472.89828,21597.28117,21349.06754,21509.90265,184973.6455,-1
21472.99847,21597.65827,21351.37894,21516.42666,180406.0759,1
21545.77682,21664.5865,21423.95285,21589.38318,175035.6369,1
21668.78015,21786.03212,21548.98223,21704.39841,169388.6967,1
21828.04617,21951.66076,21720.94548,21859.22456,163418.6192,1
22005.61529,22145.3642,21927.62998,22044.62287,157099.1363,1
22186.80293,22346.71863,22143.75763,22240.5287,151293.1497,1
22362.53524,22544.33557,22353.63329,22435.35792,146819.5634,1
22514.76721,22695.28342,22505.9993,22583.42885,144526.4916,1
22624.8399,22758.73452,22551.54838,22642.19368,145300.0128,1
22695.79007,22757.72983,22519.90467,22635.08822,148623.6215,-1
22737.71334,22723.6037,22451.86647,22592.33356,153387.6952,-1
22748.37103,22694.56732,22393.36272,22562.01499,159352.3736,-1
22730.57575,22713.95087,22396.5016,22595.04144,166135.5732,1
22692.44831,22764.00613,22442.55537,22666.24156,172621.6691,1
22636.82348,22811.24096,22493.26506,22736.64857,177908.8342,1
22590.00087,22842.63581,22536.30819,22770.28533,180699.9952,1
22576.66792,22840.76921,22553.897,22728.42951,179681.3927,-1
22580.17108,22805.26696,22542.7564,22628.33564,175520.6581,-1
22580.86404,22747.22274,22511.82455,22501.37362,169605.1564,-1
22546.64203,22654.75674,22443.35773,22368.99956,162449.1658,-1
22444.79013,22518.51898,22322.10357,22255.58276,154769.2576,-1
22294.88543,22354.28108,22165.16802,22157.33829,147762.4986,-1
22126.36208,22178.49771,21991.61023,22061.97864,142340.3674,-1
21969.45036,22018.9961,21832.61181,21967.66568,139890.158,-1
21856.30401,21904.45518,21720.62988,21871.10114,141785.3286,-1
21779.97659,21828.73303,21648.132,21777.86852,147468.0167,-1
21724.90705,21779.23939,21600.38325,21697.94958,155585.3516,-1
21678.04924,21742.59684,21561.72299,21632.55963,165592.8498,-1
21624.6428,21703.24695,21514.26778,21582.92438,176845.839,-1
21576.01532,21670.54336,21469.91998,21554.41591,187772.3057,-1
21548.57788,21658.6321,21446.18824,21550.44628,197032.3056,-1
21554.64921,21677.28725,21455.93389,21577.60706,203672.6864,1
21606.7541,21736.59201,21512.48431,21642.07328,206307.0719,1
21697.25686,21829.54879,21607.6396,21737.71042,205615.3583,1
21812.22137,21943.81998,21726.4297,21855.13582,203480.3244,1
21943.14353,22071.84933,21860.17053,21987.08547,197758.8738,1
22079.63964,22204.54088,21998.29217,22124.6098,187226.8818,1
22217.49226,22338.24677,22136.25292,22262.93362,174574.7104,1
22355.68276,22472.03523,22272.90272,22399.60008,161484.0233,1
22486.39261,22599.042,22400.05195,22526.39817,155631.7737,1
22602.64569,22713.23566,22510.37937,22636.04041,164149.8224,1
22702.61916,22812.54296,22602.44652,22727.16317,181492.7512,1
22784.25259,22894.30759,22674.79286,22798.41655,201111.0021,1
22850.48525,22961.20826,22730.78728,22853.40548,212571.4293,1
22905.18957,23016.72367,22774.83118,22896.77416,205207.2398,1
22942.61962,23054.59348,22801.62154,22922.6562,184724.7353,1
22956.75937,23068.47978,22805.46654,22924.73901,159769.4693,1
22942.36608,23052.57326,22781.72673,22898.07083,139003.8293,-1
22894.21624,23001.04523,22725.74042,22837.57913,131798.9588,-1
22818.36203,22920.42289,22643.64063,22749.87449,134750.2917,-1
22724.91101,22821.74945,22545.50629,22646.12289,141316.2078,-1
22619.05043,22710.35651,22436.38908,22531.18319,147198.0198,-1
22507.33421,22593.05668,22322.64495,22411.27494,147492.9319,-1
22397.14131,22478.26334,22211.73978,22295.50895,143678.1565,-1
22293.80168,22372.12232,22109.10269,22190.81521,139187.7955,-1
22207.66937,22286.19336,22025.19454,22109.31379,135330.6983,-1
22148.51724,22231.47018,21969.8636,22062.59685,133636.114,-1
22115.07532,22205.79472,21941.57767,22047.83169,133620.5028,-1
22103.74276,22203.95763,21936.44162,22058.584,133979.2578,1
22110.1499,22220.91195,21949.70875,22089.4172,134444.612,1
22128.40726,22249.84564,21975.04498,22132.99572,134727.697,1
22159.51575,22290.54814,22013.51334,22187.97134,134859.4865,1
22205.9553,22344.69485,22067.7576,22255.09901,135098.991,1
22266.71368,22409.60669,22136.57613,22330.29965,135440.3989,1
22340.95427,22482.84795,22219.02503,22409.75785,135864.2478,1
22425.89353,22562.39195,22312.07615,22491.91946,136360.988,1
22517.18014,22645.26784,22410.85219,22574.85326,136916.307,1
22613.66544,22731.33763,22514.44769,22658.96779,137490.7712,1
22714.02098,22820.57692,22621.80541,22745.00865,138044.7162,1
22813.29436,22908.65447,22726.93452,22829.24731,138688.9903,1
22906.8936,22991.20588,22824.21749,22907.63799,139546.6431,1
22989.0334,23063.49327,22906.94847,22976.36916,140680.2592,1
23054.12667,23120.88896,22968.54961,23031.71968,142165.8338,1
23103.16066,23164.37113,23010.78244,23074.43013,143923.492,1
23139.09387,23196.72006,23038.18478,23106.74484,145756.8846,1
23164.0084,23219.57867,23053.11789,23129.95676,147684.6371,1
23180.75871,23235.24046,23058.8904,23145.88236,149721.3627,1
23190.56566,23245.05287,23058.41633,23155.6291,151537.4101,1
23194.05166,23249.83586,23053.72474,23159.94865,152808.6859,1
23193.13897,23251.68254,23048.68746,23160.59296,153258.9693,1
23189.66037,23252.58257,23047.11344,23159.23446,152584.9449,-1
23185.02896,23253.47697,23049.37915,23156.9591,150943.2833,-1
23180.10689,23254.71497,23054.23242,23154.46007,148742.5812,-1
23175.3254,23256.19908,23061.30729,23151.85467,145962.9461,-1
23171.70765,23258.26549,23070.51746,23149.69358,142622.3997,-1
23167.96315,23259.90198,23078.8349,23147.47918,139294.6501,-1
23162.2731,23259.75543,23083.21408,23144.37638,136502.0481,-1
23158.29985,23260.93948,23085.24259,23143.63958,134817.9052,-1
23157.48575,23264.75927,23084.21426,23146.82364,134862.1125,1
23160.20499,23271.21489,23081.58194,23153.96136,136278.8877,1
